"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"1073","Italy","Toscana",9913,5991,979,2020-05-16
"1074","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-16
"1075","Italy","Umbria",1422,1268,73,2020-05-16
"1076","Germany","Unknown",1393,609,0,2020-05-16
"1077","Italy","Valle d'Aosta",1173,956,142,2020-05-16
"1078","Italy","Veneto",18928,12983,1783,2020-05-16
"1079","Switzerland","",30572,27400,1879,2020-05-16
"1080","United Kingdom","",240161,0,34466,2020-05-16
"1081","Italy","Abruzzo",3186,1379,385,2020-05-17
"1082","United Kingdom","Anguilla",3,3,0,2020-05-17
"1083","Germany","Baden-Wurttemberg",33962,30000,1653,2020-05-17
"1084","Italy","Basilicata",392,261,27,2020-05-17
"1085","Germany","Bayern",45777,40060,2297,2020-05-17
"1086","Germany","Berlin",6454,5850,182,2020-05-17
"1087","United Kingdom","Bermuda",123,73,9,2020-05-17
"1088","Germany","Brandenburg",3204,2800,166,2020-05-17
"1089","Germany","Bremen",1174,800,37,2020-05-17
"1090","United Kingdom","British Virgin Islands",8,6,1,2020-05-17
"1091","Italy","Calabria",1151,634,95,2020-05-17
"1092","Italy","Campania",4684,2592,396,2020-05-17
"1093","United Kingdom","Cayman Islands",94,55,1,2020-05-17
"1094","United Kingdom","Channel Islands",554,458,43,2020-05-17
"1095","Italy","Emilia-Romagna",27232,17603,3973,2020-05-17
"1096","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-17
"1097","Italy","Friuli Venezia Giulia",3191,2218,319,2020-05-17
"1098","United Kingdom","Gibraltar",147,145,0,2020-05-17
"1099","Germany","Hamburg",5029,4500,232,2020-05-17
"1100","Germany","Hessen",9317,8000,435,2020-05-17
"1101","United Kingdom","Isle of Man",335,285,24,2020-05-17
"1102","Italy","Lazio",7446,2914,622,2020-05-17
"1103","Italy","Liguria",9159,5348,1355,2020-05-17
"1104","Italy","Lombardia",84844,41895,15519,2020-05-17
"1105","Italy","Marche",6667,3118,984,2020-05-17
"1106","Germany","Mecklenburg-Vorpommern",751,700,20,2020-05-17
"1107","Italy","Molise",411,173,22,2020-05-17
"1108","United Kingdom","Montserrat",11,10,1,2020-05-17
"1109","Germany","Niedersachsen",11159,9800,548,2020-05-17
"1110","Germany","Nordrhein-Westfalen",36286,31900,1505,2020-05-17
"1111","Italy","P.A. Bolzano",2581,1977,290,2020-05-17
"1112","Italy","P.A. Trento",4338,3584,453,2020-05-17
"1113","Italy","Piemonte",29547,15696,3612,2020-05-17
"1114","Italy","Puglia",4379,1892,470,2020-05-17
"1115","Germany","Rheinland-Pfalz",6486,5831,217,2020-05-17
"1116","Germany","Saarland",2709,2403,155,2020-05-17
"1117","Germany","Sachsen",5122,4500,197,2020-05-17
"1118","Germany","Sachsen-Anhalt",1678,1480,54,2020-05-17
"1119","Italy","Sardegna",1353,823,125,2020-05-17
"1120","Germany","Schleswig-Holstein",3000,2700,126,2020-05-17
"1121","Italy","Sicilia",3388,1566,267,2020-05-17
"1122","Germany","Thuringen",2725,2230,138,2020-05-17
"1123","Italy","Toscana",9948,6162,984,2020-05-17
"1124","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-17
"1125","Italy","Umbria",1424,1273,73,2020-05-17
"1126","Germany","Unknown",1536,457,0,2020-05-17
"1127","Italy","Valle d'Aosta",1173,962,143,2020-05-17
"1128","Italy","Veneto",18941,13106,1794,2020-05-17
"1129","Switzerland","",30587,27500,1881,2020-05-17
"1130","United Kingdom","",243695,0,34636,2020-05-17
"1131","Italy","Abruzzo",3193,1392,388,2020-05-18
"1132","United Kingdom","Anguilla",3,3,0,2020-05-18
"1133","Germany","Baden-Wurttemberg",34006,30200,1664,2020-05-18
"1134","Italy","Basilicata",392,272,27,2020-05-18
"1135","Germany","Bayern",45863,40260,2306,2020-05-18
"1136","Germany","Berlin",6474,5880,182,2020-05-18
"1137","United Kingdom","Bermuda",125,77,9,2020-05-18
"1138","Germany","Brandenburg",3205,2800,166,2020-05-18
"1139","Germany","Bremen",1240,900,38,2020-05-18
"1140","United Kingdom","British Virgin Islands",8,6,1,2020-05-18
"1141","Italy","Calabria",1151,655,95,2020-05-18
"1142","Italy","Campania",4695,2623,399,2020-05-18
"1143","United Kingdom","Cayman Islands",94,55,1,2020-05-18
"1144","United Kingdom","Channel Islands",555,475,43,2020-05-18
"1145","Italy","Emilia-Romagna",27267,17756,3986,2020-05-18
"1146","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-18
"1147","Italy","Friuli Venezia Giulia",3198,2257,320,2020-05-18
"1148","United Kingdom","Gibraltar",147,145,0,2020-05-18
"1149","Germany","Hamburg",5037,4500,232,2020-05-18
"1150","Germany","Hessen",9337,8100,439,2020-05-18
"1151","United Kingdom","Isle of Man",335,296,24,2020-05-18
"1152","Italy","Lazio",7485,3031,628,2020-05-18
"1153","Italy","Liguria",9191,5485,1367,2020-05-18
"1154","Italy","Lombardia",85019,42403,15543,2020-05-18
"1155","Italy","Marche",6678,3379,984,2020-05-18
"1156","Germany","Mecklenburg-Vorpommern",752,700,20,2020-05-18
"1157","Italy","Molise",422,183,22,2020-05-18
"1158","United Kingdom","Montserrat",11,10,1,2020-05-18
"1159","Germany","Niedersachsen",11193,9900,550,2020-05-18
"1160","Germany","Nordrhein-Westfalen",36365,32200,1512,2020-05-18
"1161","Italy","P.A. Bolzano",2582,1984,291,2020-05-18
"1162","Italy","P.A. Trento",4351,3650,453,2020-05-18
"1163","Italy","Piemonte",29619,16113,3632,2020-05-18
"1164","Italy","Puglia",4386,1920,471,2020-05-18
"1165","Germany","Rheinland-Pfalz",6501,5846,219,2020-05-18
"1166","Germany","Saarland",2709,2421,159,2020-05-18
"1167","Germany","Sachsen",5130,4510,197,2020-05-18
"1168","Germany","Sachsen-Anhalt",1679,1500,54,2020-05-18
"1169","Italy","Sardegna",1353,847,126,2020-05-18
"1170","Germany","Schleswig-Holstein",3002,2700,126,2020-05-18
"1171","Italy","Sicilia",3395,1589,267,2020-05-18
"1172","Germany","Thuringen",2741,2300,139,2020-05-18
"1173","Italy","Toscana",9961,6399,989,2020-05-18
"1174","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-18
"1175","Italy","Umbria",1424,1274,73,2020-05-18
"1176","Germany","Unknown",1317,324,0,2020-05-18
"1177","Italy","Valle d'Aosta",1174,971,143,2020-05-18
"1178","Italy","Veneto",18950,13143,1803,2020-05-18
"1179","Switzerland","",30597,27600,1886,2020-05-18
"1180","United Kingdom","",246406,0,34796,2020-05-18
"1181","Italy","Abruzzo",3197,1419,389,2020-05-19
"1182","United Kingdom","Anguilla",3,3,0,2020-05-19
"1183","Germany","Baden-Wurttemberg",34071,30300,1673,2020-05-19
"1184","Italy","Basilicata",393,282,27,2020-05-19
"1185","Germany","Bayern",45966,40400,2331,2020-05-19
"1186","Germany","Berlin",6503,5918,186,2020-05-19
"1187","United Kingdom","Bermuda",125,78,9,2020-05-19
"1188","Germany","Brandenburg",3208,2900,166,2020-05-19
"1189","Germany","Bremen",1259,900,38,2020-05-19
"1190","United Kingdom","British Virgin Islands",8,6,1,2020-05-19
"1191","Italy","Calabria",1153,676,95,2020-05-19
"1192","Italy","Campania",4707,2790,399,2020-05-19
"1193","United Kingdom","Cayman Islands",111,55,1,2020-05-19
"1194","United Kingdom","Channel Islands",555,479,44,2020-05-19
"1195","Italy","Emilia-Romagna",27314,17987,3997,2020-05-19
"1196","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-19
"1197","Italy","Friuli Venezia Giulia",3203,2283,320,2020-05-19
"1198","United Kingdom","Gibraltar",147,145,0,2020-05-19
"1199","Germany","Hamburg",5042,4500,234,2020-05-19
"1200","Germany","Hessen",9368,8200,442,2020-05-19
"1201","United Kingdom","Isle of Man",335,300,24,2020-05-19
"1202","Italy","Lazio",7505,3079,640,2020-05-19
"1203","Italy","Liguria",9257,5617,1376,2020-05-19
"1204","Italy","Lombardia",85481,42593,15597,2020-05-19
"1205","Italy","Marche",6675,3561,986,2020-05-19
"1206","Germany","Mecklenburg-Vorpommern",754,700,20,2020-05-19
"1207","Italy","Molise",422,188,22,2020-05-19
"1208","United Kingdom","Montserrat",11,10,1,2020-05-19
"1209","Germany","Niedersachsen",11267,9900,557,2020-05-19
"1210","Germany","Nordrhein-Westfalen",36485,32400,1525,2020-05-19
"1211","Italy","P.A. Bolzano",2587,1988,291,2020-05-19
"1212","Italy","P.A. Trento",4358,3699,455,2020-05-19
"1213","Italy","Piemonte",29727,16413,3679,2020-05-19
"1214","Italy","Puglia",4396,1982,473,2020-05-19
"1215","Germany","Rheinland-Pfalz",6520,5879,222,2020-05-19
"1216","Germany","Saarland",2712,2428,160,2020-05-19
"1217","Germany","Sachsen",5142,4560,198,2020-05-19
"1218","Germany","Sachsen-Anhalt",1680,1523,54,2020-05-19
"1219","Italy","Sardegna",1354,887,126,2020-05-19
"1220","Germany","Schleswig-Holstein",3002,2700,128,2020-05-19
"1221","Italy","Sicilia",3403,1611,268,2020-05-19
"1222","Germany","Thuringen",2751,2300,147,2020-05-19
"1223","Italy","Toscana",9968,6653,992,2020-05-19
"1224","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-19
"1225","Italy","Umbria",1427,1287,74,2020-05-19
"1226","Germany","Unknown",2048,173,0,2020-05-19
"1227","Italy","Valle d'Aosta",1175,983,143,2020-05-19
"1228","Italy","Veneto",18997,13423,1820,2020-05-19
"1229","Switzerland","",30618,27700,1891,2020-05-19
"1230","United Kingdom","",248818,0,35341,2020-05-19
"1231","Italy","Abruzzo",3205,1499,389,2020-05-20
"1232","United Kingdom","Anguilla",3,3,0,2020-05-20
"1233","Germany","Baden-Wurttemberg",34130,30600,1679,2020-05-20
"1234","Italy","Basilicata",393,293,27,2020-05-20
"1235","Germany","Bayern",46084,40750,2353,2020-05-20
"1236","Germany","Berlin",6552,5959,186,2020-05-20
"1237","United Kingdom","Bermuda",125,80,9,2020-05-20
"1238","Germany","Brandenburg",3211,2900,166,2020-05-20
"1239","Germany","Bremen",1276,1000,38,2020-05-20
"1240","United Kingdom","British Virgin Islands",8,6,1,2020-05-20
"1241","Italy","Calabria",1156,707,96,2020-05-20
"1242","Italy","Campania",4714,2871,401,2020-05-20
"1243","United Kingdom","Cayman Islands",111,55,1,2020-05-20
"1244","United Kingdom","Channel Islands",558,492,45,2020-05-20
"1245","Italy","Emilia-Romagna",27364,18258,4008,2020-05-20
"1246","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-20
"1247","Italy","Friuli Venezia Giulia",3209,2291,322,2020-05-20
"1248","United Kingdom","Gibraltar",149,145,0,2020-05-20
"1249","Germany","Hamburg",5045,4600,236,2020-05-20
"1250","Germany","Hessen",9483,8200,446,2020-05-20
"1251","United Kingdom","Isle of Man",336,302,24,2020-05-20
"1252","Italy","Lazio",7533,3100,647,2020-05-20
"1253","Italy","Liguria",9289,5725,1386,2020-05-20
"1254","Italy","Lombardia",85775,43442,15662,2020-05-20
"1255","Italy","Marche",6677,3716,987,2020-05-20
"1256","Germany","Mecklenburg-Vorpommern",763,700,20,2020-05-20
"1257","Italy","Molise",422,202,22,2020-05-20
"1258","United Kingdom","Montserrat",11,10,1,2020-05-20
"1259","Germany","Niedersachsen",11328,10000,565,2020-05-20
"1260","Germany","Nordrhein-Westfalen",36766,32700,1537,2020-05-20
"1261","Italy","P.A. Bolzano",2587,2024,291,2020-05-20
"1262","Italy","P.A. Trento",4368,3787,455,2020-05-20
"1263","Italy","Piemonte",29885,17016,3718,2020-05-20
"1264","Italy","Puglia",4407,2027,478,2020-05-20
"1265","Germany","Rheinland-Pfalz",6539,5914,222,2020-05-20
"1266","Germany","Saarland",2713,2433,162,2020-05-20
"1267","Germany","Sachsen",5173,4590,200,2020-05-20
"1268","Germany","Sachsen-Anhalt",1690,1542,54,2020-05-20
"1269","Italy","Sardegna",1355,898,126,2020-05-20
"1270","Germany","Schleswig-Holstein",3014,2700,131,2020-05-20
"1271","Italy","Sicilia",3411,1620,268,2020-05-20
"1272","Germany","Thuringen",2770,2340,149,2020-05-20
"1273","Italy","Toscana",9982,6867,998,2020-05-20
"1274","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-20
"1275","Italy","Umbria",1427,1287,74,2020-05-20
"1276","Germany","Unknown",1936,38,0,2020-05-20
"1277","Italy","Valle d'Aosta",1175,986,143,2020-05-20
"1278","Italy","Veneto",19030,13666,1832,2020-05-20
"1279","Switzerland","",30658,27800,1892,2020-05-20
"1280","United Kingdom","",248293,0,35704,2020-05-20
"1281","Italy","Abruzzo",3212,1549,391,2020-05-21
"1282","United Kingdom","Anguilla",3,3,0,2020-05-21
"1283","Germany","Baden-Wurttemberg",34212,30800,1684,2020-05-21
"1284","Italy","Basilicata",394,307,27,2020-05-21
"1285","Germany","Bayern",46268,41060,2370,2020-05-21
"1286","Germany","Berlin",6582,5987,190,2020-05-21
"1287","United Kingdom","Bermuda",125,80,9,2020-05-21
"1288","Germany","Brandenburg",3224,2900,167,2020-05-21
"1289","Germany","Bremen",1276,1000,39,2020-05-21
"1290","United Kingdom","British Virgin Islands",8,6,1,2020-05-21
"1291","Italy","Calabria",1156,734,96,2020-05-21
"1292","Italy","Campania",4723,2947,403,2020-05-21
"1293","United Kingdom","Cayman Islands",121,55,1,2020-05-21
"1294","United Kingdom","Channel Islands",558,508,45,2020-05-21
"1295","Italy","Emilia-Romagna",27417,18466,4025,2020-05-21
"1296","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-21
"1297","Italy","Friuli Venezia Giulia",3215,2314,323,2020-05-21
"1298","United Kingdom","Gibraltar",151,146,0,2020-05-21
"1299","Germany","Hamburg",5053,4600,239,2020-05-21
"1300","Germany","Hessen",9574,8300,451,2020-05-21
"1301","United Kingdom","Isle of Man",336,303,24,2020-05-21
"1302","Italy","Lazio",7558,3259,662,2020-05-21
"1303","Italy","Liguria",9344,5872,1397,2020-05-21
"1304","Italy","Lombardia",86091,43649,15727,2020-05-21
"1305","Italy","Marche",6689,3867,990,2020-05-21
"1306","Germany","Mecklenburg-Vorpommern",763,700,20,2020-05-21
"1307","Italy","Molise",423,207,22,2020-05-21
"1308","United Kingdom","Montserrat",11,10,1,2020-05-21
"1309","Germany","Niedersachsen",11399,10100,570,2020-05-21
"1310","Germany","Nordrhein-Westfalen",36912,32900,1546,2020-05-21
"1311","Italy","P.A. Bolzano",2587,2046,291,2020-05-21
"1312","Italy","P.A. Trento",4378,3857,455,2020-05-21
"1313","Italy","Piemonte",29990,17538,3742,2020-05-21
"1314","Italy","Puglia",4413,2096,478,2020-05-21
"1315","Germany","Rheinland-Pfalz",6562,5941,224,2020-05-21
"1316","Germany","Saarland",2713,2435,162,2020-05-21
"1317","Germany","Sachsen",5194,4620,202,2020-05-21
"1318","Germany","Sachsen-Anhalt",1693,1554,54,2020-05-21
"1319","Italy","Sardegna",1356,911,127,2020-05-21
"1320","Germany","Schleswig-Holstein",3021,2800,134,2020-05-21
"1321","Italy","Sicilia",3417,1627,268,2020-05-21
"1322","Germany","Thuringen",2796,2390,151,2020-05-21
"1323","Italy","Toscana",10000,7119,1004,2020-05-21
"1324","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-21
"1325","Italy","Umbria",1429,1294,74,2020-05-21
"1326","Germany","Unknown",1779,0,0,2020-05-21
"1327","Italy","Valle d'Aosta",1176,990,143,2020-05-21
"1328","Italy","Veneto",19038,13911,1841,2020-05-21
"1329","Switzerland","",30694,27900,1898,2020-05-21
"1330","United Kingdom","",250908,0,36042,2020-05-21
"1331","Italy","Abruzzo",3220,1647,394,2020-05-22
"1332","United Kingdom","Anguilla",3,3,0,2020-05-22
"1333","Germany","Baden-Wurttemberg",34310,31000,1692,2020-05-22
"1334","Italy","Basilicata",394,318,27,2020-05-22
"1335","Germany","Bayern",46318,41340,2372,2020-05-22
"1336","Germany","Berlin",6611,6018,190,2020-05-22
"1337","United Kingdom","Bermuda",128,81,9,2020-05-22
"1338","Germany","Brandenburg",3228,2900,168,2020-05-22
"1339","Germany","Bremen",1296,1000,40,2020-05-22
"1340","United Kingdom","British Virgin Islands",8,6,1,2020-05-22
"1341","Italy","Calabria",1157,759,96,2020-05-22
"1342","Italy","Campania",4733,3037,404,2020-05-22
"1343","United Kingdom","Cayman Islands",129,61,1,2020-05-22
"1344","United Kingdom","Channel Islands",558,508,45,2020-05-22
"1345","Italy","Emilia-Romagna",27470,18703,4037,2020-05-22
"1346","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-22
"1347","Italy","Friuli Venezia Giulia",3227,2417,325,2020-05-22
"1348","United Kingdom","Gibraltar",151,147,0,2020-05-22
"1349","Germany","Hamburg",5059,4600,240,2020-05-22
"1350","Germany","Hessen",9656,8400,457,2020-05-22
"1351","United Kingdom","Isle of Man",336,303,24,2020-05-22
"1352","Italy","Lazio",7589,3285,669,2020-05-22
"1353","Italy","Liguria",9389,6074,1407,2020-05-22
"1354","Italy","Lombardia",86384,44667,15784,2020-05-22
"1355","Italy","Marche",6697,3939,990,2020-05-22
"1356","Germany","Mecklenburg-Vorpommern",759,702,20,2020-05-22
"1357","Italy","Molise",426,220,22,2020-05-22
"1358","United Kingdom","Montserrat",11,10,1,2020-05-22
"1359","Germany","Niedersachsen",11456,10200,572,2020-05-22
"1360","Germany","Nordrhein-Westfalen",37010,33100,1547,2020-05-22
"1361","Italy","P.A. Bolzano",2590,2075,291,2020-05-22
"1362","Italy","P.A. Trento",4388,3326,455,2020-05-22
"1363","Italy","Piemonte",30077,17868,3757,2020-05-22
"1364","Italy","Puglia",4440,2120,482,2020-05-22
"1365","Germany","Rheinland-Pfalz",6576,5969,226,2020-05-22
"1366","Germany","Saarland",2713,2441,162,2020-05-22
"1367","Germany","Sachsen",5212,4620,203,2020-05-22
"1368","Germany","Sachsen-Anhalt",1693,1554,54,2020-05-22
"1369","Italy","Sardegna",1356,922,128,2020-05-22
"1370","Germany","Schleswig-Holstein",3039,2800,134,2020-05-22
"1371","Italy","Sicilia",3421,1634,268,2020-05-22
"1372","Germany","Thuringen",2819,2420,151,2020-05-22
"1373","Italy","Toscana",10035,7240,1009,2020-05-22
"1374","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-22
"1375","Italy","Umbria",1429,1296,74,2020-05-22
"1376","Germany","Unknown",1955,0,0,2020-05-22
"1377","Italy","Valle d'Aosta",1177,991,143,2020-05-22
"1378","Italy","Veneto",19059,14182,1854,2020-05-22
"1379","Switzerland","",30707,27900,1903,2020-05-22
"1380","United Kingdom","",254195,0,36393,2020-05-22
"1381","Italy","Abruzzo",3221,1659,394,2020-05-23
"1382","United Kingdom","Anguilla",3,3,0,2020-05-23
"1383","Germany","Baden-Wurttemberg",34367,31100,1696,2020-05-23
"1384","Italy","Basilicata",398,330,27,2020-05-23
"1385","Germany","Bayern",46438,41530,2383,2020-05-23
"1386","Germany","Berlin",6636,6049,191,2020-05-23
"1387","United Kingdom","Bermuda",128,81,9,2020-05-23
"1388","Germany","Brandenburg",3232,2900,168,2020-05-23
"1389","Germany","Bremen",1299,1000,41,2020-05-23
"1390","United Kingdom","British Virgin Islands",8,6,1,2020-05-23
"1391","Italy","Calabria",1157,773,96,2020-05-23
"1392","Italy","Campania",4744,3067,404,2020-05-23
"1393","United Kingdom","Cayman Islands",129,61,1,2020-05-23
"1394","United Kingdom","Channel Islands",558,515,45,2020-05-23
"1395","Italy","Emilia-Romagna",27513,18896,4047,2020-05-23
"1396","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-23
"1397","Italy","Friuli Venezia Giulia",3233,2447,327,2020-05-23
"1398","United Kingdom","Gibraltar",152,147,0,2020-05-23
"1399","Germany","Hamburg",5063,4600,240,2020-05-23
"1400","Germany","Hessen",9670,8400,458,2020-05-23
"1401","United Kingdom","Isle of Man",336,303,24,2020-05-23
"1402","Italy","Lazio",7607,3350,676,2020-05-23
"1403","Italy","Liguria",9427,6279,1414,2020-05-23
"1404","Italy","Lombardia",86825,45355,15840,2020-05-23
"1405","Italy","Marche",6701,3995,993,2020-05-23
"1406","Germany","Mecklenburg-Vorpommern",763,702,20,2020-05-23
"1407","Italy","Molise",431,220,22,2020-05-23
"1408","United Kingdom","Montserrat",11,10,1,2020-05-23
"1409","Germany","Niedersachsen",11529,10200,574,2020-05-23
"1410","Germany","Nordrhein-Westfalen",37139,33300,1555,2020-05-23
"1411","Italy","P.A. Bolzano",2590,2085,291,2020-05-23
"1412","Italy","P.A. Trento",4395,3374,456,2020-05-23
"1413","Italy","Piemonte",30137,18341,3771,2020-05-23
"1414","Italy","Puglia",4448,2157,486,2020-05-23
"1415","Germany","Rheinland-Pfalz",6586,5996,227,2020-05-23
"1416","Germany","Saarland",2713,2445,162,2020-05-23
"1417","Germany","Sachsen",5219,4700,204,2020-05-23
"1418","Germany","Sachsen-Anhalt",1695,1554,54,2020-05-23
"1419","Italy","Sardegna",1356,940,129,2020-05-23
"1420","Germany","Schleswig-Holstein",3062,2800,136,2020-05-23
"1421","Italy","Sicilia",3421,1640,269,2020-05-23
"1422","Germany","Thuringen",2841,2440,152,2020-05-23
"1423","Italy","Toscana",10047,7270,1011,2020-05-23
"1424","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-23
"1425","Italy","Umbria",1430,1300,74,2020-05-23
"1426","Germany","Unknown",1734,0,0,2020-05-23
"1427","Italy","Valle d'Aosta",1177,999,143,2020-05-23
"1428","Italy","Veneto",19069,14363,1865,2020-05-23
"1429","Switzerland","",30725,28000,1905,2020-05-23
"1430","United Kingdom","",257154,0,36675,2020-05-23
"1431","Italy","Abruzzo",3226,1736,398,2020-05-24
"1432","United Kingdom","Anguilla",3,3,0,2020-05-24
"1433","Germany","Baden-Wurttemberg",34399,31200,1697,2020-05-24
"1434","Italy","Basilicata",399,333,27,2020-05-24
"1435","Germany","Bayern",46505,41740,2391,2020-05-24
"1436","Germany","Berlin",6641,6060,191,2020-05-24
"1437","United Kingdom","Bermuda",133,81,9,2020-05-24
"1438","Germany","Brandenburg",3237,2900,168,2020-05-24
"1439","Germany","Bremen",1312,1100,41,2020-05-24
"1440","United Kingdom","British Virgin Islands",8,6,1,2020-05-24
"1441","Italy","Calabria",1157,786,96,2020-05-24
"1442","Italy","Campania",4749,3076,405,2020-05-24
"1443","United Kingdom","Cayman Islands",129,61,1,2020-05-24
"1444","United Kingdom","Channel Islands",558,517,45,2020-05-24
"1445","Italy","Emilia-Romagna",27558,19046,4055,2020-05-24
"1446","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-24
"1447","Italy","Friuli Venezia Giulia",3236,2495,329,2020-05-24
"1448","United Kingdom","Gibraltar",154,147,0,2020-05-24
"1449","Germany","Hamburg",5066,4600,241,2020-05-24
"1450","Germany","Hessen",9762,8400,460,2020-05-24
"1451","United Kingdom","Isle of Man",336,303,24,2020-05-24
"1452","Italy","Lazio",7627,3374,684,2020-05-24
"1453","Italy","Liguria",9480,6437,1419,2020-05-24
"1454","Italy","Lombardia",87110,45656,15840,2020-05-24
"1455","Italy","Marche",6714,4028,994,2020-05-24
"1456","Germany","Mecklenburg-Vorpommern",763,707,20,2020-05-24
"1457","Italy","Molise",432,227,22,2020-05-24
"1458","United Kingdom","Montserrat",11,10,1,2020-05-24
"1459","Germany","Niedersachsen",11578,10200,574,2020-05-24
"1460","Germany","Nordrhein-Westfalen",37223,33400,1563,2020-05-24
"1461","Italy","P.A. Bolzano",2593,2107,291,2020-05-24
"1462","Italy","P.A. Trento",4404,3412,457,2020-05-24
"1463","Italy","Piemonte",30180,18694,3783,2020-05-24
"1464","Italy","Puglia",4458,2178,487,2020-05-24
"1465","Germany","Rheinland-Pfalz",6592,6023,228,2020-05-24
"1466","Germany","Saarland",2713,2447,162,2020-05-24
"1467","Germany","Sachsen",5228,4700,204,2020-05-24
"1468","Germany","Sachsen-Anhalt",1695,1554,54,2020-05-24
"1469","Italy","Sardegna",1356,982,129,2020-05-24
"1470","Germany","Schleswig-Holstein",3062,2800,137,2020-05-24
"1471","Italy","Sicilia",3423,1701,269,2020-05-24
"1472","Germany","Thuringen",2865,2450,152,2020-05-24
"1473","Italy","Toscana",10062,7349,1013,2020-05-24
"1474","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-24
"1475","Italy","Umbria",1430,1302,75,2020-05-24
"1476","Germany","Unknown",1687,0,0,2020-05-24
"1477","Italy","Valle d'Aosta",1178,1003,143,2020-05-24
"1478","Italy","Veneto",19086,14557,1869,2020-05-24
"1479","Switzerland","",30736,28100,1906,2020-05-24
"1480","United Kingdom","",259559,0,36793,2020-05-24
"1481","Italy","Abruzzo",3227,1781,400,2020-05-25
"1482","United Kingdom","Anguilla",3,3,0,2020-05-25
"1483","Germany","Baden-Wurttemberg",34435,31300,1707,2020-05-25
"1484","Italy","Basilicata",399,336,27,2020-05-25
"1485","Germany","Bayern",46642,41850,2402,2020-05-25
"1486","Germany","Berlin",6651,6086,191,2020-05-25
"1487","United Kingdom","Bermuda",133,89,9,2020-05-25
"1488","Germany","Brandenburg",3238,3000,168,2020-05-25
"1489","Germany","Bremen",1313,1100,41,2020-05-25
"1490","United Kingdom","British Virgin Islands",8,6,1,2020-05-25
"1491","Italy","Calabria",1157,797,96,2020-05-25
"1492","Italy","Campania",4755,3137,405,2020-05-25
"1493","United Kingdom","Cayman Islands",134,61,1,2020-05-25
"1494","United Kingdom","Channel Islands",559,517,45,2020-05-25
"1495","Italy","Emilia-Romagna",27587,19160,4068,2020-05-25
"1496","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-05-25
"1497","Italy","Friuli Venezia Giulia",3240,2525,329,2020-05-25
"1498","United Kingdom","Gibraltar",154,147,0,2020-05-25
"1499","Germany","Hamburg",5069,4700,241,2020-05-25
"1500","Germany","Hessen",9770,8500,460,2020-05-25
"1501","United Kingdom","Isle of Man",336,305,24,2020-05-25
"1502","Italy","Lazio",7643,3401,688,2020-05-25
"1503","Italy","Liguria",9497,6516,1425,2020-05-25
"1504","Italy","Lombardia",87258,46169,15874,2020-05-25
"1505","Italy","Marche",6716,4059,995,2020-05-25
"1506","Germany","Mecklenburg-Vorpommern",760,707,20,2020-05-25
"1507","Italy","Molise",432,233,22,2020-05-25
"1508","United Kingdom","Montserrat",11,10,1,2020-05-25
"1509","Germany","Niedersachsen",11578,10300,576,2020-05-25
"1510","Germany","Nordrhein-Westfalen",37298,33600,1565,2020-05-25
"1511","Italy","P.A. Bolzano",2593,2118,291,2020-05-25
"1512","Italy","P.A. Trento",4405,3430,458,2020-05-25
"1513","Italy","Piemonte",30228,18934,3798,2020-05-25
"1514","Italy","Puglia",4467,2298,491,2020-05-25
"1515","Germany","Rheinland-Pfalz",6596,6045,228,2020-05-25
"1516","Germany","Saarland",2716,2457,162,2020-05-25
"1517","Germany","Sachsen",5231,4720,205,2020-05-25
"1518","Germany","Sachsen-Anhalt",1699,1554,54,2020-05-25
"1519","Italy","Sardegna",1354,994,129,2020-05-25
"1520","Germany","Schleswig-Holstein",3062,2800,137,2020-05-25
"1521","Italy","Sicilia",3427,1724,270,2020-05-25
"1522","Germany","Thuringen",2871,2480,152,2020-05-25
"1523","Italy","Toscana",10067,7416,1015,2020-05-25
"1524","United Kingdom","Turks and Caicos Islands",12,10,1,2020-05-25
"1525","Italy","Umbria",1430,1309,75,2020-05-25
"1526","Germany","Unknown",1671,0,0,2020-05-25
"1527","Italy","Valle d'Aosta",1179,1003,143,2020-05-25
"1528","Italy","Veneto",19097,14641,1878,2020-05-25
"1529","Switzerland","",30746,28200,1913,2020-05-25
"1530","United Kingdom","",261184,0,36914,2020-05-25
"1531","Italy","Abruzzo",3230,1921,400,2020-05-26
