"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"145","United Kingdom","Isle of Man",226,112,2,2020-04-11
"146","United Kingdom","Montserrat",9,0,0,2020-04-11
"147","United Kingdom","Turks and Caicos Islands",8,0,1,2020-04-11
"148","United Kingdom","",78991,344,9875,2020-04-11
"149","United Kingdom","Anguilla",3,0,0,2020-04-12
"150","United Kingdom","Bermuda",57,29,4,2020-04-12
"151","United Kingdom","British Virgin Islands",3,2,0,2020-04-12
"152","United Kingdom","Cayman Islands",53,6,1,2020-04-12
"153","United Kingdom","Channel Islands",431,48,9,2020-04-12
"154","United Kingdom","Falkland Islands (Malvinas)",5,1,0,2020-04-12
"155","United Kingdom","Gibraltar",129,84,0,2020-04-12
"156","United Kingdom","Isle of Man",228,112,2,2020-04-12
"157","United Kingdom","Montserrat",9,0,0,2020-04-12
"158","United Kingdom","Turks and Caicos Islands",9,0,1,2020-04-12
"159","United Kingdom","",84279,344,10612,2020-04-12
"160","United Kingdom","Anguilla",3,1,0,2020-04-13
"161","United Kingdom","Bermuda",57,30,5,2020-04-13
"162","United Kingdom","British Virgin Islands",3,2,0,2020-04-13
"163","United Kingdom","Cayman Islands",53,6,1,2020-04-13
"164","United Kingdom","Channel Islands",436,48,9,2020-04-13
"165","United Kingdom","Falkland Islands (Malvinas)",5,1,0,2020-04-13
"166","United Kingdom","Gibraltar",129,84,0,2020-04-13
"167","United Kingdom","Isle of Man",242,131,2,2020-04-13
"168","United Kingdom","Montserrat",11,1,0,2020-04-13
"169","United Kingdom","Turks and Caicos Islands",10,0,1,2020-04-13
"170","United Kingdom","",88621,0,11329,2020-04-13
"171","United Kingdom","Anguilla",3,1,0,2020-04-14
"172","United Kingdom","Bermuda",57,30,5,2020-04-14
"173","United Kingdom","British Virgin Islands",3,2,0,2020-04-14
"174","United Kingdom","Cayman Islands",54,6,1,2020-04-14
"175","United Kingdom","Channel Islands",440,48,13,2020-04-14
"176","United Kingdom","Falkland Islands (Malvinas)",11,1,0,2020-04-14
"177","United Kingdom","Gibraltar",129,93,0,2020-04-14
"178","United Kingdom","Isle of Man",254,141,2,2020-04-14
"179","United Kingdom","Montserrat",11,1,0,2020-04-14
"180","United Kingdom","Turks and Caicos Islands",10,0,1,2020-04-14
"181","United Kingdom","",93873,0,12107,2020-04-14
"182","United Kingdom","Anguilla",3,1,0,2020-04-15
"183","United Kingdom","Bermuda",81,33,5,2020-04-15
"184","United Kingdom","British Virgin Islands",3,2,0,2020-04-15
"185","United Kingdom","Cayman Islands",54,6,1,2020-04-15
"186","United Kingdom","Channel Islands",447,69,15,2020-04-15
"187","United Kingdom","Falkland Islands (Malvinas)",11,1,0,2020-04-15
"188","United Kingdom","Gibraltar",131,104,0,2020-04-15
"189","United Kingdom","Isle of Man",256,151,4,2020-04-15
"190","United Kingdom","Montserrat",11,1,0,2020-04-15
"191","United Kingdom","Turks and Caicos Islands",10,0,1,2020-04-15
"192","United Kingdom","",98476,0,12868,2020-04-15
"193","United Kingdom","Anguilla",3,1,0,2020-04-16
"194","United Kingdom","Bermuda",81,33,5,2020-04-16
"195","United Kingdom","British Virgin Islands",3,2,0,2020-04-16
"196","United Kingdom","Cayman Islands",60,6,1,2020-04-16
"197","United Kingdom","Channel Islands",457,73,19,2020-04-16
"198","United Kingdom","Falkland Islands (Malvinas)",11,1,0,2020-04-16
"199","United Kingdom","Gibraltar",131,104,0,2020-04-16
"200","United Kingdom","Isle of Man",284,154,4,2020-04-16
"201","United Kingdom","Montserrat",11,1,0,2020-04-16
"202","United Kingdom","Turks and Caicos Islands",11,0,1,2020-04-16
"203","United Kingdom","",103093,0,13729,2020-04-16
"204","United Kingdom","Anguilla",3,1,0,2020-04-17
"205","United Kingdom","Bermuda",83,35,5,2020-04-17
"206","United Kingdom","British Virgin Islands",4,2,0,2020-04-17
"207","United Kingdom","Cayman Islands",61,7,1,2020-04-17
"208","United Kingdom","Channel Islands",470,73,20,2020-04-17
"209","United Kingdom","Falkland Islands (Malvinas)",11,1,0,2020-04-17
"210","United Kingdom","Gibraltar",132,105,0,2020-04-17
"211","United Kingdom","Isle of Man",291,169,4,2020-04-17
"212","United Kingdom","Montserrat",11,1,0,2020-04-17
"213","United Kingdom","Turks and Caicos Islands",11,0,1,2020-04-17
"214","United Kingdom","",108692,0,14576,2020-04-17
"215","United Kingdom","Anguilla",3,1,0,2020-04-18
"216","United Kingdom","Bermuda",83,35,5,2020-04-18
"217","United Kingdom","British Virgin Islands",4,2,0,2020-04-18
"218","United Kingdom","Cayman Islands",61,7,1,2020-04-18
"219","United Kingdom","Channel Islands",484,73,21,2020-04-18
"220","United Kingdom","Falkland Islands (Malvinas)",11,3,0,2020-04-18
"221","United Kingdom","Gibraltar",132,111,0,2020-04-18
"222","United Kingdom","Isle of Man",297,180,6,2020-04-18
"223","United Kingdom","Montserrat",11,2,0,2020-04-18
"224","United Kingdom","Turks and Caicos Islands",11,0,1,2020-04-18
"225","United Kingdom","",114217,0,15464,2020-04-18
"226","United Kingdom","Anguilla",3,1,0,2020-04-19
"227","United Kingdom","Bermuda",86,35,5,2020-04-19
"228","United Kingdom","British Virgin Islands",4,2,1,2020-04-19
"229","United Kingdom","Cayman Islands",61,7,1,2020-04-19
"230","United Kingdom","Channel Islands",488,73,21,2020-04-19
"231","United Kingdom","Falkland Islands (Malvinas)",11,3,0,2020-04-19
"232","United Kingdom","Gibraltar",132,120,0,2020-04-19
"233","United Kingdom","Isle of Man",298,193,6,2020-04-19
"234","United Kingdom","Montserrat",11,2,0,2020-04-19
"235","United Kingdom","Turks and Caicos Islands",11,0,1,2020-04-19
"236","United Kingdom","",120067,0,16060,2020-04-19
"237","United Kingdom","Anguilla",3,1,0,2020-04-20
"238","United Kingdom","Bermuda",86,37,5,2020-04-20
"239","United Kingdom","British Virgin Islands",5,3,1,2020-04-20
"240","United Kingdom","Cayman Islands",66,7,1,2020-04-20
"241","United Kingdom","Channel Islands",488,73,24,2020-04-20
"242","United Kingdom","Falkland Islands (Malvinas)",11,3,0,2020-04-20
"243","United Kingdom","Gibraltar",132,120,0,2020-04-20
"244","United Kingdom","Isle of Man",300,200,9,2020-04-20
"245","United Kingdom","Montserrat",11,2,0,2020-04-20
"246","United Kingdom","Turks and Caicos Islands",11,0,1,2020-04-20
"247","United Kingdom","",124743,0,16509,2020-04-20
"248","United Kingdom","Anguilla",3,1,0,2020-04-21
"249","United Kingdom","Bermuda",86,37,5,2020-04-21
"250","United Kingdom","British Virgin Islands",5,3,1,2020-04-21
"251","United Kingdom","Cayman Islands",66,7,1,2020-04-21
